,Unnamed: 0,City_x,Reviewer_x,In/Outside,Spot_Character,SpotName,Entrance_Fee_YesorNo,Entrance_Fee,Entrance Fee(USD),City_y,SpotRating,TotalRatings,Reviewer_y,ReviewRating,ReviewTime,ReviewText,sentiment,confidence_score,confidence_level,key_words,reasoning,index,Country,City_name,Area(square km),Population(thousands),average_lunch,average_dinner,avg_lunch_USD,avg_supper_USD,standard_transit_fee,st_tr_fair_USD,time_from_Airport_to_Downtown,fare_from_A_to_D,A_to_D_USD
480,97,Christchurch,5,Outside,Tour Transport,Christchurch Gondola,O,42.0,27.3,Christchurch,4.5,3649,Oc Fam,5,a week ago,"The gondola in Christchurch is a must visit. The ride to the top is beautiful where you can see the views of the city and the coast line.  There’s a restaurant and cafe along with a gift shop at the top.  The food was OK.  From there, you could also walk on several trails.  We were there on a weekday in May and there were no lines. The views at the top were spectacular!!",positive,0.95,very_high,"must visit, beautiful, spectacular, views, no lines","The review overwhelmingly expresses positive sentiment.  Phrases like ""must visit,"" ""beautiful views,"" and ""spectacular"" clearly indicate a strong positive experience. While the food is described as ""OK,"" this is a relatively neutral statement that doesn't significantly detract from the overall positive tone. The mention of ""no lines"" also contributes to the positive experience. The overall overwhelmingly positive descriptions outweigh the neutral food description.",2069.0,New Zealand,Christchurch,"1,426",412,15,32.5,8.97,19.44,3,1.79,30,8.5,5.08
481,97,Christchurch,5,Outside,Tour Transport,Christchurch Gondola,O,42.0,27.3,Christchurch,4.5,3649,Nanda Amor,5,a month ago,"Gondola Adventures exceeded our expectations! From the beautifully decorated gondola to the professional and friendly gondolier who serenaded us, the experience was truly magical. It was the perfect way to celebrate a special occasion. We highly recommend Gondola Adventures for a unique and memorable experience . We'll definitely return! ?
This was the perfect way to celebrate a special occasion, and I highly recommend it to anyone looking for a unique and memorable experience . ??",positive,0.98,very_high,"exceeded expectations, beautifully decorated, professional, friendly, magical, perfect, unique, memorable, highly recommend, definitely return","The review uses overwhelmingly positive language throughout.  Phrases like ""exceeded our expectations,"" ""magical,"" ""perfect,"" ""unique and memorable,"" and ""highly recommend"" clearly indicate a very positive sentiment. The repetition of positive sentiments and the enthusiastic declaration to return further strengthens the positive assessment.  There are no negative comments or criticisms present.",2070.0,New Zealand,Christchurch,"1,426",412,15,32.5,8.97,19.44,3,1.79,30,8.5,5.08
482,97,Christchurch,5,Outside,Tour Transport,Christchurch Gondola,O,42.0,27.3,Christchurch,4.5,3649,Samir S.,4,4 months ago,"It is on the pricey side, it could have been cheaper on the weekdays and attracted more people as many cabins were going empty. The ride can be a little turbulent towards the top due to the wind. Make sure to bring warm jackets. When at the top, do not forget to enter the experience downstairs, it is included with the ticket and can be easily overlooked.",neutral,0.75,high,"pricey, cheaper, turbulent, wind, warm jackets, easily overlooked","The review contains both positive and negative aspects.  While mentioning high prices and a potentially turbulent ride, it also suggests ways to improve the experience (weekday discounts) and highlights a positive element (included experience downstairs). The overall tone is balanced, leaning slightly towards neutral rather than strongly positive or negative. The suggestions for improvement point to a neutral sentiment rather than outright dissatisfaction.",2071.0,New Zealand,Christchurch,"1,426",412,15,32.5,8.97,19.44,3,1.79,30,8.5,5.08
483,97,Christchurch,5,Outside,Tour Transport,Christchurch Gondola,O,42.0,27.3,Christchurch,4.5,3649,Allan Lim,5,3 months ago,"Great viewing of Lyttleton and Christchurch surrounds. Easy to get to from Lyttleton using public transport. There's a gift shop plus a cafe at the top. If you're feeling energetic, you could take the Gondola up and trek down.",positive,0.95,very_high,"Great viewing, Easy to get to, gift shop, cafe, energetic, Gondola","The review uses overwhelmingly positive language ('Great viewing', 'Easy to get to').  The mention of amenities like a gift shop and cafe further enhances the positive sentiment.  Even the suggestion of a trek down after taking the gondola is presented as a positive option for energetic visitors, not a negative aspect.  There are no negative comments or criticisms.",2072.0,New Zealand,Christchurch,"1,426",412,15,32.5,8.97,19.44,3,1.79,30,8.5,5.08
484,97,Christchurch,5,Outside,Tour Transport,Christchurch Gondola,O,42.0,27.3,Christchurch,4.5,3649,Lori Homstad,4,2 months ago,Google maps and Uber driver took us to Gondola Vista. Very expensive mistake. We had to pay another $25 to have Uber take us down the hill to correct entrance. Very old and rickety ride and scary to be packed in with tourists.,negative,0.95,very_high,"expensive, mistake, very old, rickety, scary, packed","The review expresses strong negative sentiment through words like ""expensive mistake,"" ""very old and rickety,"" and ""scary.""  The user also mentions having to pay extra for a second Uber ride to correct the initial navigation error, further reinforcing the negative experience. The overall tone and vocabulary clearly indicate dissatisfaction with the Gondola Vista.",2073.0,New Zealand,Christchurch,"1,426",412,15,32.5,8.97,19.44,3,1.79,30,8.5,5.08
485,98,Christchurch,5,Inside,Museum,International Antarctic Centre,O,74.0,48.1,Christchurch,4.4,3423,Jeevan,3,a month ago,"A very dated experience. Seems like they have not moved on with the times. The viewing glasses in the penguin display needed cleaning. It was sad to see the place is not maintained when the ticket is such an exorbitant price.  The husky zone had no huskies. The chill room was good, and the storm with fans tested us, but it needs to offer a lot more if it needs to stay relevant. If you are a tourist and have already seen the penguins safely, skip this attraction.",negative,0.95,very_high,"dated, not maintained, exorbitant price, no huskies, needs to offer a lot more, skip this attraction, sad","The review expresses overwhelmingly negative sentiments.  Multiple aspects of the attraction are criticized, including outdated facilities, poor maintenance, high ticket price, missing animals (huskies), and a lack of overall value. The positive mention of the chill room and storm room is significantly overshadowed by the numerous negative points, leading to a strong negative overall sentiment. The phrase 'skip this attraction' explicitly indicates a negative recommendation.",2079.0,New Zealand,Christchurch,"1,426",412,15,32.5,8.97,19.44,3,1.79,30,8.5,5.08
486,98,Christchurch,5,Inside,Museum,International Antarctic Centre,O,74.0,48.1,Christchurch,4.4,3423,Royce,3,a month ago,"It was great to visit the International Antarctic Centre again after 29 years! There were some standout experiences?like the penguin feeding and the chance to step inside a mock aircraft with an old-school video playing inside. Honestly, it’s probably the same video I watched 29 years ago?which gave me a good laugh!

The storm room was fun, with wind chill temperatures dropping to -25°C. That said, there were definitely some underwhelming aspects. The huskies looked completely bored out of their minds, which was quite sad to see. The whole place feels like it’s trying to appeal to everyone?kids, teens, adults, international tourists?but doesn’t quite hit the mark for any particular group. I would never pay full price for this experience. Thankfully, we booked tickets through BookMe, which made it considerably cheaper than purchasing on the day.

A few things to note for families: the layout isn’t stroller-friendly and can feel crammed at times. It’s not the easiest to navigate, especially during busier periods. One recommendation I’d make is to create a designated breastfeeding area. When we asked about family-friendly spaces, we were told to try the private function area upstairs, but mixed communication led to staff questioning our presence there, which was awkward. Also, the baby change room sign says it’s for “disabled people or females with a baby,” which really needs updating for inclusivity.

If you want to soak up the full experience?meaning read every single word on the walls and take in all the exhibits?you’ll want to allow 2?3 hours. I’d recommend arriving early. But for families or casual visitors, you might get through it much faster.

If I’m ever going to return, they’d need to improve the layout, be more inclusive, and cater more clearly to different demographics. If you want children to come and connect with the experience, offer more interactives, find ways to truly engage them, and bring some passion into the storytelling?help them become guardians of tomorrow.

The one big takeaway from today is that Christchurch has a lot of fun and reasonably priced activities. This could be one of them, with just a little more care.",neutral,0.85,high,"great, standout experiences, fun, underwhelming, bored, sad, doesn't quite hit the mark, cheap, crammed, awkward, needs updating, improve, inclusive, more interactives, fun, reasonably priced","The review expresses a mixed sentiment.  While the reviewer highlights positive aspects like the penguin feeding, mock aircraft experience, and storm room,  significant negative points outweigh the positives.  The reviewer explicitly states that some aspects were underwhelming, citing bored huskies and a lack of appeal to any specific demographic.  Issues with the layout, inclusivity (lack of breastfeeding area, unclear signage), and communication further contribute to the negative sentiment. Although the reviewer acknowledges some enjoyable elements and the affordability thanks to a discount, the overall tone suggests dissatisfaction and a need for significant improvements before recommending it at full price. The concluding sentence hints at potential for improvement, but the criticism remains substantial.",2080.0,New Zealand,Christchurch,"1,426",412,15,32.5,8.97,19.44,3,1.79,30,8.5,5.08
487,98,Christchurch,5,Inside,Museum,International Antarctic Centre,O,74.0,48.1,Christchurch,4.4,3423,Mariana Dimofte,5,3 months ago,"A bit pricey, depending on what you want to see. The staff is amazing, very helpful. I loved the little blue penguins and got in time for the feeding at 10.30 am. I also went by motorized vehicle, just like they use in Antarctica. The shop is cute and there's a cafeteria too.",positive,0.85,high,"amazing, helpful, loved, cute, feeding","While the reviewer mentions the price being a bit high, the overall tone is positive.  The overwhelmingly positive descriptions of the staff ('amazing, very helpful'), the penguins ('loved'), and the facilities ('cute shop', 'cafeteria') outweigh the single negative comment about price. The mention of the penguin feeding and the Antarctic-style vehicle adds to the positive experience.",2081.0,New Zealand,Christchurch,"1,426",412,15,32.5,8.97,19.44,3,1.79,30,8.5,5.08
488,98,Christchurch,5,Inside,Museum,International Antarctic Centre,O,74.0,48.1,Christchurch,4.4,3423,Sriraj C,5,a month ago,"A must-visit when in Christchurch! The International Antarctic Centre is an awesome experience?perfect for families, especially with kids. It's very well maintained and packed with fun, interactive activities that bring the Antarctic to life. From the icy storm room to the adorable penguins, there’s plenty to see and do. Just 20 minutes from the city centre with lots of parking available, it's a convenient and entertaining outing. Highly recommend!",positive,0.95,very_high,"must-visit, awesome experience, perfect for families, well maintained, fun, interactive activities, adorable penguins, convenient, entertaining, highly recommend","The review uses overwhelmingly positive language throughout.  Words like ""must-visit"", ""awesome"", ""perfect"", ""fun"", ""adorable"", ""convenient"", and ""entertaining"" clearly express a strong positive sentiment. The mention of family-friendliness and ample parking further enhances the positive impression.  The lack of any negative comments strengthens the confidence in the positive sentiment.",2082.0,New Zealand,Christchurch,"1,426",412,15,32.5,8.97,19.44,3,1.79,30,8.5,5.08
489,98,Christchurch,5,Inside,Museum,International Antarctic Centre,O,74.0,48.1,Christchurch,4.4,3423,Jaybee,4,a month ago,"Very educational and informative place. I recommend this to people who would like to visit Antartica.

Penguins are not that many to see but it's not that bad. Seen the penguins swim and swim.

The staff are also very friendly and approachable.",positive,0.85,high,"educational, informative, recommend, friendly, approachable, penguins","The review expresses overall positive sentiment.  While mentioning that the number of penguins wasn't high, this is framed as 'not that bad' and doesn't outweigh the overwhelmingly positive aspects.  Words like 'educational,' 'informative,' 'recommend,' 'friendly,' and 'approachable' clearly indicate a positive experience. The observation of penguins swimming adds to the positive experience.",2083.0,New Zealand,Christchurch,"1,426",412,15,32.5,8.97,19.44,3,1.79,30,8.5,5.08
